player_api_id,player_name,altura,peso_incial,peso_final,primeira_data,primeiro_overall,ultima_data,ultimo_overall,idade_inicial,idade_final,evolucao,season_first,season_last,season
46030,Bolatti,190.5,179,179,2007-02-22,74.0,2016-03-17,72.0,22,31,-2.0,2006/2007,2015/2016,2015/2016
46056,Bart van Hintum,177.8,165,165,2007-02-22,65.0,2015-09-21,70.0,20,28,5.0,2006/2007,2015/2016,2015/2016
46059,Erik Quekel,180.34,168,168,2007-02-22,64.0,2015-09-21,64.0,19,28,0.0,2006/2007,2015/2016,2015/2016
46067,Tim Gilissen,175.26,168,168,2007-02-22,66.0,2013-09-20,65.0,24,31,-1.0,2006/2007,2013/2014,2013/2014
46078,Niklas Moisander,182.88,170,170,2007-02-22,61.0,2016-05-05,74.0,21,30,13.0,2006/2007,2015/2016,2015/2016
46079,Etienne Reijnen,190.5,187,187,2007-02-22,62.0,2016-03-24,72.0,19,28,10.0,2006/2007,2015/2016,2015/2016
46085,Anco Jansen,182.88,196,196,2007-02-22,65.0,2014-02-07,65.0,17,24,0.0,2006/2007,2013/2014,2013/2014
46104,Dries Mertens,170.18,134,134,2007-02-22,68.0,2016-05-05,81.0,19,28,13.0,2006/2007,2015/2016,2015/2016
46120,Nordin Amrabat,177.8,170,170,2007-02-22,64.0,2016-01-21,78.0,19,28,14.0,2006/2007,2015/2016,2015/2016
46130,Peter van der Vlag,187.96,165,165,2007-02-22,60.0,2015-09-21,61.0,29,37,1.0,2006/2007,2015/2016,2015/2016
46203,Martijn Barto,185.42,176,176,2007-02-22,64.0,2015-09-21,66.0,22,31,2.0,2006/2007,2015/2016,2015/2016
46211,Alvaro Anton,177.8,154,154,2007-02-22,73.0,2016-04-28,68.0,23,32,-5.0,2006/2007,2015/2016,2015/2016
46212,Leandro Grimi,182.88,172,172,2007-02-22,64.0,2016-02-25,71.0,22,31,7.0,2006/2007,2015/2016,2015/2016
46217,Samir El Gaaouiri,182.88,174,174,2007-02-22,66.0,2010-02-22,65.0,22,25,-1.0,2006/2007,2009/2010,2009/2010
46221,Jean-Baptiste Pierazzi,185.42,163,163,2007-02-22,47.0,2015-09-21,65.0,21,30,2.0,2006/2007,2015/2016,2015/2016
46224,Cyrille Merville,180.34,165,165,2007-02-22,64.0,2015-09-21,67.0,24,33,2.0,2006/2007,2015/2016,2015/2016
46228,Aurelien Collin,187.96,168,168,2007-02-22,65.0,2016-05-05,69.0,20,30,4.0,2006/2007,2015/2016,2015/2016
46230,Christian Kinkela,175.26,159,159,2007-02-22,66.0,2015-09-21,66.0,24,33,0.0,2006/2007,2015/2016,2015/2016
46231,Tristan Lahaye,177.8,150,150,2007-02-22,61.0,2016-01-21,65.0,24,32,4.0,2006/2007,2015/2016,2015/2016
46232,Joeel Sami,190.5,205,205,2007-02-22,68.0,2016-03-24,70.0,22,31,2.0,2006/2007,2015/2016,2015/2016
46241,Mbaye Niang,182.88,165,165,2007-02-22,72.0,2016-05-05,75.0,12,21,3.0,2006/2007,2015/2016,2015/2016
46242,Bakaye Traore,185.42,170,170,2007-02-22,50.0,2015-09-21,69.0,21,30,19.0,2006/2007,2015/2016,2015/2016
46243,Yannick Cahuzac,177.8,154,154,2007-02-22,60.0,2016-04-21,70.0,22,31,10.0,2006/2007,2015/2016,2015/2016
46244,Gilles Cioni,165.1,143,143,2007-02-22,60.0,2015-10-02,69.0,22,31,9.0,2006/2007,2015/2016,2015/2016
46246,Arnaud Maire,180.34,170,170,2007-02-22,64.0,2013-02-15,65.0,27,33,1.0,2006/2007,2012/2013,2012/2013
46256,Olivier Auriac,172.72,152,152,2007-02-22,56.0,2016-05-12,65.0,23,32,3.0,2006/2007,2015/2016,2015/2016
46261,Youssef Adnane,177.8,157,157,2007-02-22,58.0,2016-01-21,71.0,21,30,13.0,2006/2007,2015/2016,2015/2016
46265,Ibrahim Sissoko,177.8,157,157,2007-02-22,56.0,2015-11-26,74.0,15,23,18.0,2006/2007,2015/2016,2015/2016
46289,Imanol Agirretxe,187.96,170,170,2007-02-22,58.0,2015-11-26,77.0,19,28,19.0,2006/2007,2015/2016,2015/2016
46291,Sergio Zijler,165.1,143,143,2007-02-22,59.0,2010-02-22,67.0,19,22,8.0,2006/2007,2009/2010,2009/2010
46295,Lautaro Acosta,170.18,148,148,2007-02-22,65.0,2016-03-17,74.0,18,28,9.0,2006/2007,2015/2016,2015/2016
46297,Cristian Daniel Ansaldi,180.34,168,168,2007-02-22,75.0,2016-05-12,79.0,20,29,4.0,2006/2007,2015/2016,2015/2016
46335,Mbaye Leye,182.88,165,165,2007-02-22,59.0,2016-05-19,72.0,24,33,13.0,2006/2007,2015/2016,2015/2016
46337,Kenny Gillet,177.8,172,172,2007-02-22,48.0,2011-08-30,61.0,21,25,13.0,2006/2007,2011/2012,2011/2012
46338,Jeremy Sorbon,182.88,174,174,2007-02-22,67.0,2016-04-14,73.0,23,32,6.0,2006/2007,2015/2016,2015/2016
46342,Alexandre Raineau,177.8,157,157,2007-02-22,52.0,2015-09-21,65.0,20,29,13.0,2006/2007,2015/2016,2015/2016
46343,Nicolas Florentin,182.88,168,168,2007-02-22,70.0,2012-02-22,62.0,29,34,-8.0,2006/2007,2011/2012,2011/2012
46344,Elliot Grandin,177.8,146,146,2007-02-22,59.0,2016-04-14,63.0,19,28,4.0,2006/2007,2015/2016,2015/2016
46345,Julien Toudic,172.72,150,150,2007-02-22,52.0,2016-04-14,65.0,21,30,13.0,2006/2007,2015/2016,2015/2016
46349,Max-Alain Gradel,175.26,152,152,2007-02-22,52.0,2016-03-10,79.0,19,28,27.0,2006/2007,2015/2016,2015/2016
46353,Danny Rose,172.72,159,159,2007-02-22,56.0,2016-03-31,78.0,16,25,22.0,2006/2007,2015/2016,2015/2016
46354,Jonathan Howson,180.34,170,170,2007-02-22,59.0,2016-06-02,72.0,18,28,13.0,2006/2007,2015/2016,2015/2016
46359,Eggert Jonsson,187.96,159,159,2007-02-22,61.0,2015-11-19,66.0,18,27,5.0,2006/2007,2015/2016,2015/2016
46365,Artur Krysiak,193.04,183,183,2007-02-22,60.0,2016-04-07,60.0,17,26,0.0,2006/2007,2015/2016,2015/2016
46374,Luca Antonelli,182.88,174,174,2007-02-22,56.0,2016-04-21,77.0,20,29,21.0,2006/2007,2015/2016,2015/2016
46377,Craig Curran,175.26,163,163,2007-02-22,47.0,2016-04-28,62.0,17,26,15.0,2006/2007,2015/2016,2015/2016
46381,Jordan Robertson,182.88,174,174,2007-02-22,50.0,2011-08-30,57.0,19,23,7.0,2006/2007,2011/2012,2011/2012
46384,Pablo Piatti,162.56,139,139,2007-02-22,70.0,2016-03-31,79.0,17,27,9.0,2006/2007,2015/2016,2015/2016
46386,Bruno Teles,182.88,165,165,2007-02-22,66.0,2013-09-20,69.0,20,27,3.0,2006/2007,2013/2014,2013/2014
46391,Roberto Lago,177.8,168,168,2007-02-22,60.0,2015-12-17,74.0,21,30,14.0,2006/2007,2015/2016,2015/2016
46392,Dani Abalo,177.8,150,150,2007-02-22,39.0,2016-04-14,66.0,19,28,27.0,2006/2007,2015/2016,2015/2016
46403,Vedran Corluka,193.04,185,185,2007-02-22,72.0,2016-01-21,80.0,21,29,8.0,2006/2007,2015/2016,2015/2016
46407,Jean-Sylvain Babin,182.88,185,185,2007-02-22,63.0,2015-11-12,74.0,20,29,11.0,2006/2007,2015/2016,2015/2016
46410,Yassin Moutaouakil,182.88,159,159,2007-02-22,61.0,2014-04-04,58.0,20,27,-3.0,2006/2007,2013/2014,2013/2014
46412,Alharbi El Jadeyaoui,177.8,154,154,2007-02-22,58.0,2015-01-16,69.0,20,28,11.0,2006/2007,2014/2015,2014/2015
46416,Bourama Ouattara,180.34,154,154,2007-02-22,62.0,2010-08-30,62.0,22,25,0.0,2006/2007,2010/2011,2010/2011
46417,Bakary Sako,182.88,198,198,2007-02-22,38.0,2016-03-24,75.0,18,27,37.0,2006/2007,2015/2016,2015/2016
46430,Aurelien Montaroup,177.8,159,159,2007-02-22,64.0,2015-09-21,67.0,21,29,3.0,2006/2007,2015/2016,2015/2016
46447,Abasse Ba,187.96,185,185,2007-02-22,66.0,2010-08-30,64.0,30,34,-4.0,2006/2007,2010/2011,2010/2011
46448,Mickael Tacalfred,175.26,152,152,2007-02-22,65.0,2016-03-17,70.0,25,34,5.0,2006/2007,2015/2016,2015/2016
46454,David Salomon Abwo,170.18,146,146,2007-02-22,62.0,2014-05-30,62.0,20,28,0.0,2006/2007,2013/2014,2013/2014
46458,Francis N'Ganga,175.26,161,161,2007-02-22,57.0,2016-03-10,70.0,21,30,13.0,2006/2007,2015/2016,2015/2016
46459,Samuel Neva,182.88,172,172,2007-02-22,63.0,2008-08-30,63.0,25,27,0.0,2006/2007,2008/2009,2008/2009
46468,Chahir Belghazouani,180.34,154,154,2007-02-22,59.0,2015-01-30,67.0,20,28,8.0,2006/2007,2014/2015,2014/2015
46469,Olivier Giroud,193.04,194,194,2007-02-22,56.0,2016-03-10,82.0,20,29,26.0,2006/2007,2015/2016,2015/2016
46470,Yann Kermorgant,182.88,185,185,2007-02-22,56.0,2016-03-10,69.0,25,34,13.0,2006/2007,2015/2016,2015/2016
46495,Salim Kerkar,180.34,137,137,2007-02-22,59.0,2013-07-12,60.0,19,25,1.0,2006/2007,2013/2014,2013/2014
46509,Angel Di Maria,180.34,165,165,2007-02-22,72.0,2016-01-28,86.0,19,27,14.0,2006/2007,2015/2016,2015/2016
46518,Asmir Begovic,200.66,183,183,2007-02-22,62.0,2015-10-16,82.0,19,28,25.0,2006/2007,2015/2016,2015/2016
46531,Casto Espinosa,180.34,165,165,2007-02-22,64.0,2016-04-28,71.0,24,33,7.0,2006/2007,2015/2016,2015/2016
46535,Thierry Debes,185.42,159,159,2007-02-22,62.0,2012-02-22,70.0,33,38,10.0,2006/2007,2011/2012,2011/2012
46539,Laurent Koscielny,185.42,165,165,2007-02-22,55.0,2016-02-18,84.0,21,30,29.0,2006/2007,2015/2016,2015/2016
46540,Arnaud Le Lan,170.18,132,132,2007-02-22,67.0,2013-05-10,67.0,28,35,6.0,2006/2007,2012/2013,2012/2013
46549,Richard Soumah,177.8,170,170,2007-02-22,51.0,2014-03-14,66.0,20,27,15.0,2006/2007,2013/2014,2013/2014
46552,Matias Suarez,182.88,165,165,2007-02-22,68.0,2016-05-12,74.0,18,28,6.0,2006/2007,2015/2016,2015/2016
46554,Alexandre Pato,180.34,179,179,2007-02-22,81.0,2016-03-10,80.0,17,26,-1.0,2006/2007,2015/2016,2015/2016
46580,Azubuike Oliseh,177.8,172,172,2007-02-22,59.0,2008-08-30,59.0,28,29,0.0,2006/2007,2008/2009,2008/2009
46621,Nabil El Zhar,175.26,146,146,2007-02-22,61.0,2016-01-21,74.0,20,29,13.0,2006/2007,2015/2016,2015/2016
46635,Paulo Monteiro,190.5,187,187,2007-02-22,68.0,2016-03-03,70.0,22,31,2.0,2006/2007,2015/2016,2015/2016
46645,Maxime Baca,175.26,150,150,2007-02-22,60.0,2016-05-05,70.0,23,32,5.0,2006/2007,2015/2016,2015/2016
46647,Olivier Davidas,180.34,161,161,2007-02-22,58.0,2013-02-22,65.0,25,31,5.0,2006/2007,2012/2013,2012/2013
46649,Hassan Alla,180.34,172,172,2007-02-22,66.0,2016-02-11,66.0,26,35,3.0,2006/2007,2015/2016,2015/2016
46650,Kevin Anin,187.96,185,185,2007-02-22,56.0,2013-02-15,74.0,20,26,18.0,2006/2007,2012/2013,2012/2013
46651,Jamel Ait Ben Idir,172.72,165,165,2007-02-22,58.0,2014-09-18,65.0,23,30,2.0,2006/2007,2014/2015,2014/2015
46653,Antoine Devaux,185.42,154,154,2007-02-22,58.0,2016-01-14,71.0,22,30,14.0,2006/2007,2015/2016,2015/2016
46656,Jean-Michel Lesage,177.8,161,161,2007-02-22,75.0,2015-09-21,68.0,29,38,-5.0,2006/2007,2015/2016,2015/2016
46660,Amadou Alassane,187.96,168,168,2007-02-22,57.0,2009-02-22,66.0,23,25,9.0,2006/2007,2008/2009,2008/2009
46662,Kandia Traore,180.34,190,190,2007-02-22,72.0,2013-05-31,63.0,26,32,-9.0,2006/2007,2012/2013,2012/2013
46666,Maxime Brillault,187.96,174,174,2007-02-22,57.0,2016-03-03,65.0,23,32,8.0,2006/2007,2015/2016,2015/2016
46689,Oumar Sissoko,187.96,185,185,2007-02-22,53.0,2015-04-10,64.0,19,27,11.0,2006/2007,2014/2015,2014/2015
46700,Papiss Cisse,182.88,161,161,2007-02-22,67.0,2015-09-21,78.0,21,30,11.0,2006/2007,2015/2016,2015/2016
46701,Nicolas Farina,167.64,150,150,2007-02-22,53.0,2014-02-14,65.0,20,27,12.0,2006/2007,2013/2014,2013/2014
46704,Johan Carrasso,187.96,192,192,2007-02-22,59.0,2016-05-12,66.0,18,28,7.0,2006/2007,2015/2016,2015/2016
46705,Geoffrey Jourdren,180.34,179,179,2007-02-22,58.0,2016-04-14,77.0,21,30,19.0,2006/2007,2015/2016,2015/2016
46708,Cedric Cambon,182.88,168,168,2007-02-22,57.0,2015-09-21,71.0,20,29,14.0,2006/2007,2015/2016,2015/2016
46709,Jimmy Mainfroi,172.72,161,161,2007-02-22,60.0,2012-02-22,62.0,23,28,2.0,2006/2007,2011/2012,2011/2012
46711,Karim Ait Fana,175.26,154,154,2007-02-22,58.0,2015-02-27,70.0,17,26,12.0,2006/2007,2014/2015,2014/2015
46712,Francois Bellugou,185.42,165,165,2007-02-22,52.0,2016-02-11,70.0,19,28,18.0,2006/2007,2015/2016,2015/2016
46716,Mehdi Taouil,172.72,161,161,2007-02-22,64.0,2016-03-10,67.0,23,32,3.0,2006/2007,2015/2016,2015/2016
46726,Damien Da Silva,182.88,181,181,2007-02-22,57.0,2016-05-19,75.0,18,28,18.0,2006/2007,2015/2016,2015/2016
46741,Johan Liebus,185.42,185,185,2007-02-22,70.0,2013-07-12,65.0,28,34,-5.0,2006/2007,2013/2014,2013/2014
46755,Lucas Deaux,187.96,176,176,2007-02-22,45.0,2016-04-28,74.0,18,27,29.0,2006/2007,2015/2016,2015/2016
46757,Julien Feret,187.96,168,168,2007-02-22,57.0,2016-04-21,74.0,24,33,6.0,2006/2007,2015/2016,2015/2016
46784,Helio Pinto,182.88,157,157,2007-02-22,63.0,2015-05-01,62.0,22,31,-1.0,2006/2007,2014/2015,2014/2015
46808,Javi Guerra,177.8,170,170,2007-02-22,64.0,2016-03-17,74.0,24,34,10.0,2006/2007,2015/2016,2015/2016
46810,Dan Gosling,182.88,174,174,2007-02-22,69.0,2016-02-04,71.0,17,26,2.0,2006/2007,2015/2016,2015/2016
46820,Matteo Darmian,182.88,154,154,2007-02-22,60.0,2016-04-07,81.0,17,26,21.0,2006/2007,2015/2016,2015/2016
46836,Pape Kouli Diop,180.34,161,161,2007-02-22,60.0,2016-05-19,77.0,20,30,17.0,2006/2007,2015/2016,2015/2016
46875,Mehdi Benatia,190.5,203,203,2007-02-22,62.0,2016-03-24,83.0,19,28,19.0,2006/2007,2015/2016,2015/2016
46877,Remi Mareval,182.88,190,190,2007-02-22,52.0,2014-01-17,68.0,23,30,15.0,2006/2007,2013/2014,2013/2014
46881,David Fleurival,182.88,185,185,2007-02-22,50.0,2014-11-07,64.0,23,30,2.0,2006/2007,2014/2015,2014/2015
46884,Christophe Mandanne,170.18,137,137,2007-02-22,61.0,2015-05-22,74.0,22,30,13.0,2006/2007,2014/2015,2014/2015
46887,Mickaeel Tavares,185.42,172,172,2007-02-22,55.0,2016-04-21,66.0,24,33,9.0,2006/2007,2015/2016,2015/2016
46890,Cedric Collet,182.88,168,168,2007-02-22,52.0,2014-05-16,60.0,22,30,8.0,2006/2007,2013/2014,2013/2014
46891,Quentin Othon,162.56,141,141,2007-02-22,63.0,2016-05-05,67.0,18,28,4.0,2006/2007,2015/2016,2015/2016
46892,Anthony Weber,190.5,181,181,2007-02-22,60.0,2016-01-14,72.0,19,28,12.0,2006/2007,2015/2016,2015/2016
46893,Morgan Schneiderlin,180.34,165,165,2007-02-22,58.0,2016-02-18,82.0,17,26,24.0,2006/2007,2015/2016,2015/2016
46898,Sam Vokes,187.96,198,198,2007-02-22,54.0,2016-03-17,72.0,17,26,18.0,2006/2007,2015/2016,2015/2016
47041,Luiz Adriano,182.88,157,157,2007-02-22,75.0,2016-05-05,79.0,19,29,4.0,2006/2007,2015/2016,2015/2016
47155,Dario Vidosic,182.88,163,163,2007-02-22,57.0,2016-04-07,70.0,19,28,13.0,2006/2007,2015/2016,2015/2016
47190,Stephen McGinn,180.34,176,176,2007-02-22,61.0,2016-04-14,62.0,18,27,1.0,2006/2007,2015/2016,2015/2016
47192,Mitchell Pique,170.18,157,157,2007-02-22,67.0,2013-02-15,64.0,27,33,-3.0,2006/2007,2012/2013,2012/2013
47193,Angel Cervara,175.26,163,163,2007-02-22,55.0,2016-04-28,65.0,21,30,10.0,2006/2007,2015/2016,2015/2016
47194,Anthony Pilkington,180.34,179,179,2007-02-22,59.0,2016-05-05,71.0,18,27,12.0,2006/2007,2015/2016,2015/2016
47246,Grzegorz Baran,185.42,174,174,2007-02-22,53.0,2015-01-16,61.0,24,32,8.0,2006/2007,2014/2015,2014/2015
47249,Sebastian Nowak,198.12,212,212,2007-02-22,64.0,2016-04-28,64.0,25,34,0.0,2006/2007,2015/2016,2015/2016
47333,Charlie Davies,177.8,161,161,2007-02-22,64.0,2016-06-23,68.0,20,29,5.0,2006/2007,2015/2016,2015/2016
47340,Mohamadou Sissoko,190.5,174,174,2007-02-22,55.0,2013-02-15,65.0,18,24,10.0,2006/2007,2012/2013,2012/2013
47341,Nick Blackman,185.42,163,163,2007-02-22,36.0,2016-01-07,68.0,17,26,32.0,2006/2007,2015/2016,2015/2016
47346,Kevin McCann,177.8,157,157,2007-02-22,64.0,2011-02-22,62.0,19,23,-2.0,2006/2007,2010/2011,2010/2011
47357,Didier Konan Ya,175.26,163,163,2007-02-22,71.0,2016-05-12,70.0,22,31,-1.0,2006/2007,2015/2016,2015/2016
47373,Matias Fernandez,177.8,159,159,2007-02-22,76.0,2016-05-12,76.0,20,29,-5.0,2006/2007,2015/2016,2015/2016
47382,Andy Carroll,190.5,174,174,2007-02-22,62.0,2016-04-28,77.0,18,27,15.0,2006/2007,2015/2016,2015/2016
47394,Adel Taarabt,180.34,172,172,2007-02-22,70.0,2016-05-12,75.0,17,26,5.0,2006/2007,2015/2016,2015/2016
47410,Mozes Adams,182.88,154,154,2007-02-22,58.0,2011-08-30,63.0,18,23,5.0,2006/2007,2011/2012,2011/2012
47411,Marcos Camozzato,177.8,157,157,2007-02-22,65.0,2012-02-22,67.0,23,28,2.0,2006/2007,2011/2012,2011/2012
47413,Kelvin Etuhu,180.34,157,157,2007-02-22,58.0,2016-03-10,62.0,18,27,4.0,2006/2007,2015/2016,2015/2016
47418,Marc Wilson,187.96,176,176,2007-02-22,56.0,2016-03-10,73.0,19,28,17.0,2006/2007,2015/2016,2015/2016
47421,Unai Alba,190.5,185,185,2007-02-22,62.0,2011-02-22,63.0,29,33,1.0,2006/2007,2010/2011,2010/2011
47512,Jim O'Brien,177.8,141,141,2007-02-22,62.0,2016-06-09,65.0,19,28,3.0,2006/2007,2015/2016,2015/2016
47532,Martin Hansen,187.96,192,192,2007-02-22,61.0,2016-06-16,71.0,16,26,10.0,2006/2007,2015/2016,2015/2016
47547,Emiliano Insua,180.34,174,174,2007-02-22,73.0,2015-12-10,78.0,18,26,5.0,2006/2007,2015/2016,2015/2016
47551,"Chris Katongo,30",170.18,157,157,2007-02-22,78.0,2009-08-30,70.0,24,26,-8.0,2006/2007,2009/2010,2009/2010
47552,Ben Sahar,180.34,159,159,2007-02-22,67.0,2014-10-31,69.0,17,25,2.0,2006/2007,2014/2015,2014/2015
47553,Blazey Augustyn,190.5,187,187,2007-02-22,57.0,2016-04-07,64.0,19,28,7.0,2006/2007,2015/2016,2015/2016
47555,Chris Martin,185.42,161,161,2007-02-22,58.0,2016-04-21,72.0,18,27,14.0,2006/2007,2015/2016,2015/2016
47558,Joe Allen,167.64,137,137,2007-02-22,53.0,2016-03-17,76.0,16,26,23.0,2006/2007,2015/2016,2015/2016
47559,Scott Brown,187.96,192,192,2007-02-22,54.0,2016-03-24,65.0,21,30,16.0,2006/2007,2015/2016,2015/2016
47563,Fernando Martin Forestieri,172.72,148,148,2007-02-22,54.0,2016-05-05,75.0,17,26,21.0,2006/2007,2015/2016,2015/2016
47564,James Troisi,177.8,172,172,2007-02-22,61.0,2016-02-04,72.0,18,27,11.0,2006/2007,2015/2016,2015/2016
47565,Alberto De la Bella,182.88,181,181,2007-02-22,61.0,2016-03-24,77.0,21,30,16.0,2006/2007,2015/2016,2015/2016
47566,Fabri,182.88,176,176,2007-02-22,69.0,2016-02-04,75.0,19,28,6.0,2006/2007,2015/2016,2015/2016
47575,Murray Davidson,180.34,152,152,2007-02-22,62.0,2016-03-10,67.0,18,28,5.0,2006/2007,2015/2016,2015/2016
49269,Johan Bertilsson,177.8,150,150,2007-02-22,61.0,2016-03-17,64.0,19,28,3.0,2006/2007,2015/2016,2015/2016
49451,Rafinha,182.88,179,179,2007-02-22,67.0,2016-03-24,68.0,24,33,1.0,2006/2007,2015/2016,2015/2016
49541,Vincenzo Fiorillo,190.5,174,174,2007-02-22,69.0,2016-04-21,69.0,17,26,0.0,2006/2007,2015/2016,2015/2016
49543,Angelo Obinze Ogbonna,190.5,190,190,2007-02-22,52.0,2016-04-21,79.0,18,27,27.0,2006/2007,2015/2016,2015/2016
49550,Ricardo A. Clark,177.8,161,161,2007-02-22,66.0,2015-12-17,67.0,24,32,-4.0,2006/2007,2015/2016,2015/2016
49562,Carl Finnigan,180.34,163,163,2007-02-22,67.0,2013-02-15,60.0,20,26,-7.0,2006/2007,2012/2013,2012/2013
49571,Danny Simpson,177.8,170,170,2007-02-22,70.0,2016-05-12,72.0,20,29,2.0,2006/2007,2015/2016,2015/2016
49585,Matthew Spiranovic,193.04,194,194,2007-02-22,65.0,2015-09-21,70.0,18,27,5.0,2006/2007,2015/2016,2015/2016
49586,Ralf Faehrmann,195.58,209,209,2007-02-22,61.0,2016-04-21,83.0,18,27,22.0,2006/2007,2015/2016,2015/2016
49672,Giancarlo Maldonado,172.72,154,154,2007-02-22,72.0,2012-02-22,68.0,24,29,-4.0,2006/2007,2011/2012,2011/2012
49677,Edinson Cavani,182.88,157,157,2007-02-22,74.0,2016-03-17,85.0,20,29,11.0,2006/2007,2015/2016,2015/2016
49692,Oliver Bozanic,177.8,154,154,2007-02-22,52.0,2016-04-07,67.0,18,27,15.0,2006/2007,2015/2016,2015/2016
49709,Alex Pearce,187.96,187,187,2007-02-22,44.0,2016-06-09,72.0,18,27,22.0,2006/2007,2015/2016,2015/2016
49711,Tom Elliott,193.04,183,183,2007-02-22,62.0,2016-04-28,61.0,16,25,-1.0,2006/2007,2015/2016,2015/2016
49825,Franco Di Santo,193.04,194,194,2007-02-22,71.0,2016-04-14,77.0,17,27,6.0,2006/2007,2015/2016,2015/2016
49833,Waldo Ponce,185.42,187,187,2007-02-22,74.0,2016-01-21,68.0,24,33,-6.0,2006/2007,2015/2016,2015/2016
49836,Fabian Orellana,170.18,154,154,2007-02-22,74.0,2015-11-26,80.0,21,29,6.0,2006/2007,2015/2016,2015/2016
49847,Marcelo Diaz,165.1,139,139,2007-02-22,67.0,2016-03-03,74.0,20,29,7.0,2006/2007,2015/2016,2015/2016
49851,Marco Estrada,177.8,161,161,2007-02-22,70.0,2016-03-10,69.0,23,32,-1.0,2006/2007,2015/2016,2015/2016
49860,Pablo Armero,175.26,161,161,2007-02-22,71.0,2016-05-05,75.0,20,29,4.0,2006/2007,2015/2016,2015/2016
49866,Manuel Iturra,175.26,161,161,2007-02-22,66.0,2016-02-04,74.0,22,31,8.0,2006/2007,2015/2016,2015/2016
49885,Gonzalo Jara,177.8,172,172,2007-02-22,64.0,2016-01-21,72.0,21,30,8.0,2006/2007,2015/2016,2015/2016
49897,Felipe Seymour,175.26,165,165,2007-02-22,74.0,2015-01-28,66.0,19,27,-8.0,2006/2007,2014/2015,2014/2015
49939,Arturo Vidal,180.34,165,165,2007-02-22,68.0,2016-04-21,85.0,19,28,17.0,2006/2007,2015/2016,2015/2016
49940,Carlos Carmona,177.8,150,150,2007-02-22,67.0,2016-04-21,74.0,20,29,7.0,2006/2007,2015/2016,2015/2016
49970,Gary Medel,170.18,168,168,2007-02-22,59.0,2016-05-12,81.0,19,28,22.0,2006/2007,2015/2016,2015/2016
50027,Gato Silva,177.8,165,165,2007-02-22,70.0,2016-01-14,72.0,21,29,2.0,2006/2007,2015/2016,2015/2016
50044,Juan Lorca,182.88,163,163,2007-02-22,64.0,2016-04-28,65.0,22,31,1.0,2006/2007,2015/2016,2015/2016
50047,Alexis Sanchez,170.18,137,137,2007-02-22,73.0,2016-03-17,86.0,18,27,13.0,2006/2007,2015/2016,2015/2016
50048,Humberto Suazo,172.72,168,168,2007-02-22,79.0,2015-10-02,74.0,25,34,-5.0,2006/2007,2015/2016,2015/2016
50051,David Gonzalez,193.04,185,185,2007-02-22,67.0,2016-05-12,69.0,24,33,2.0,2006/2007,2015/2016,2015/2016
50055,Nelson Rivas,180.34,179,179,2007-02-22,69.0,2014-06-06,65.0,23,31,-4.0,2006/2007,2013/2014,2013/2014
50065,David Ospina,182.88,174,174,2007-02-22,69.0,2016-02-18,78.0,18,27,9.0,2006/2007,2015/2016,2015/2016
50074,Juan Camilo Zuniga,172.72,159,159,2007-02-22,72.0,2016-04-21,72.0,21,30,0.0,2006/2007,2015/2016,2015/2016
50104,Alvaro Dominguez,175.26,152,152,2007-02-22,62.0,2014-10-31,67.0,25,33,5.0,2006/2007,2014/2015,2014/2015
50160,Jaime Alfonso Ruiz,182.88,174,174,2007-02-22,62.0,2013-05-10,64.0,23,29,2.0,2006/2007,2012/2013,2012/2013
50189,Ricardo Alvarez,187.96,185,185,2007-02-22,78.0,2016-05-12,77.0,18,28,-1.0,2006/2007,2015/2016,2015/2016
50345,Adrian Ramos,185.42,165,165,2007-02-22,70.0,2016-05-05,78.0,21,30,8.0,2006/2007,2015/2016,2015/2016
50373,Gabriel Gomez,182.88,179,179,2007-02-22,69.0,2012-08-31,67.0,22,28,-2.0,2006/2007,2012/2013,2012/2013
50395,Christopher Schorch,187.96,176,176,2007-02-22,65.0,2013-07-12,66.0,18,24,1.0,2006/2007,2013/2014,2013/2014
50449,Cristobal Jorquera,175.26,152,152,2007-02-22,72.0,2016-03-10,69.0,18,27,-3.0,2006/2007,2015/2016,2015/2016
50473,Pedro Morales,180.34,170,170,2007-02-22,72.0,2016-06-30,76.0,21,31,4.0,2006/2007,2015/2016,2015/2016
50638,Charles Aranguiz,170.18,154,154,2007-02-22,73.0,2016-04-21,78.0,17,27,5.0,2006/2007,2015/2016,2015/2016
50651,Raul Fernandez,185.42,185,185,2007-02-22,73.0,2015-03-20,70.0,21,29,-3.0,2006/2007,2014/2015,2014/2015
50657,Alexis Norambuena Ruz,172.72,159,159,2007-02-22,58.0,2015-01-16,64.0,22,30,6.0,2006/2007,2014/2015,2014/2015
50661,Eduardo Vargas,175.26,154,154,2007-02-22,77.0,2016-01-21,78.0,17,26,1.0,2006/2007,2015/2016,2015/2016
50669,Christian Puggioni,187.96,179,179,2007-02-22,57.0,2015-09-21,70.0,26,34,13.0,2006/2007,2015/2016,2015/2016
51321,Diego Gomez,165.1,150,150,2007-02-22,61.0,2016-01-14,63.0,23,32,2.0,2006/2007,2015/2016,2015/2016
51341,Gilberto Garcia,180.34,165,165,2007-02-22,68.0,2015-11-26,69.0,20,28,1.0,2006/2007,2015/2016,2015/2016
51348,Jhonny Mosquera,170.18,146,146,2007-02-22,61.0,2016-05-12,65.0,16,25,4.0,2006/2007,2015/2016,2015/2016
