player_api_id,player_name,altura,peso_incial,peso_final,primeira_data,primeiro_overall,ultima_data,ultimo_overall,idade_inicial,idade_final
156551,Eliaquim Mangala,187.96,185,185,2007-02-22,59.0,2016-05-12,79.0,16,25
156553,Sergio Padt,198.12,203,203,2007-02-22,64.0,2016-06-16,74.0,16,26
156556,Nelson Oliveira,185.42,181,181,2007-02-22,65.0,2015-09-21,74.0,15,24
156664,Mamadou Samassa,198.12,187,187,2007-02-22,49.0,2016-05-05,71.0,17,26
156693,Maxime Chanot,185.42,185,185,2007-02-22,60.0,2016-03-24,72.0,17,26
156714,Miguel da Silva Jorge Bruno,195.58,181,181,2007-02-22,43.0,2013-04-12,61.0,22,28
156716,Mathieu Philippe Peybernes,187.96,170,170,2007-02-22,51.0,2016-03-10,72.0,16,25
156726,Douglas Costa,172.72,143,143,2007-02-22,75.0,2016-04-28,83.0,16,25
156727,Sandro,187.96,165,165,2007-02-22,75.0,2016-06-09,73.0,17,27
156770,Kevin Greg Wattamaleo,175.26,172,172,2007-02-22,64.0,2013-04-19,63.0,18,24
156793,Fabian Rinaudo,175.26,172,172,2007-02-22,76.0,2015-10-16,74.0,19,28
156937,Lyle Taylor,187.96,176,176,2007-02-22,53.0,2016-04-28,64.0,16,26
157101,Markus Henriksen,187.96,172,172,2007-02-22,51.0,2016-02-25,75.0,14,23
157102,Mushaga Bakenga,180.34,170,170,2007-02-22,56.0,2016-04-07,67.0,14,23
157249,Daniel Mojsov,190.5,176,176,2007-02-22,59.0,2015-02-27,59.0,19,27
157252,Gotoku Sakai,175.26,163,163,2007-02-22,67.0,2016-05-05,72.0,15,25
157284,Zeljko Brkic,198.12,209,209,2007-02-22,71.0,2016-05-12,72.0,20,29
157288,Nemanja Pejcinovic,185.42,176,176,2007-02-22,69.0,2015-10-16,76.0,19,28
157289,Vujadin Savic,193.04,183,183,2007-02-22,65.0,2015-02-13,65.0,16,24
157303,Adam Bogdan,193.04,198,198,2007-02-22,50.0,2016-03-17,73.0,19,28
157369,Itay Shechter,177.8,170,170,2007-02-22,74.0,2015-01-09,69.0,20,27
157375,Benoit Poulain,185.42,176,176,2007-02-22,49.0,2016-04-28,72.0,19,28
157376,Manasse Enza-Yamissi,190.5,181,181,2007-02-22,50.0,2015-04-10,64.0,17,25
157490,Vladimir Volkov,185.42,176,176,2007-02-22,67.0,2016-02-04,67.0,20,29
157560,William Remy,182.88,174,174,2007-02-22,49.0,2016-04-07,71.0,15,25
157561,Steven Joseph-Monrose,180.34,161,161,2007-02-22,50.0,2016-03-03,67.0,16,25
157630,Guram Kashia,185.42,179,179,2007-02-22,66.0,2016-03-24,77.0,19,28
157723,Christian Eriksen,177.8,157,157,2007-02-22,67.0,2016-03-10,83.0,15,24
157729,Gylfi Sigurdsson,185.42,170,170,2007-02-22,50.0,2016-05-05,79.0,17,26
157788,Juhani Ojala,190.5,187,187,2007-02-22,61.0,2016-06-23,66.0,17,27
157806,Moise Brou Apanga,180.34,174,174,2007-02-22,60.0,2012-08-31,72.0,25,30
157838,Nathaniel Clyne,175.26,148,148,2007-02-22,60.0,2015-10-16,80.0,15,24
157856,Vaso Vasic,185.42,176,176,2007-02-22,57.0,2016-04-28,63.0,16,26
157859,Yohan Mollo,175.26,174,174,2007-02-22,61.0,2015-12-17,74.0,17,26
157860,Frederic Duplus,177.8,161,161,2007-02-22,55.0,2014-02-21,65.0,16,23
157865,Alex Sandro,180.34,172,172,2007-02-22,56.0,2016-04-21,82.0,16,25
157869,Marco Natanel Torsiglieri,190.5,190,190,2007-02-22,73.0,2016-04-28,73.0,19,28
157899,Carreno Enrique Javier,182.88,176,176,2007-02-22,58.0,2010-08-30,60.0,20,23
157901,Jagos Vukovic,193.04,181,181,2007-02-22,67.0,2016-06-16,74.0,18,28
157955,Samuel Atrous,190.5,187,187,2007-02-22,58.0,2015-02-27,59.0,17,25
158201,Joel Tillema,177.8,165,165,2007-02-22,55.0,2010-08-30,59.0,17,20
158234,Timothy Chandler,185.42,185,185,2007-02-22,60.0,2016-03-31,73.0,16,26
158235,Jonathan Page,185.42,172,172,2007-02-22,50.0,2012-08-31,64.0,17,22
158237,Kyle Benedictus,180.34,172,172,2007-02-22,57.0,2013-02-15,60.0,15,21
158253,Andreas Wittwer,172.72,172,172,2007-02-22,49.0,2015-11-12,65.0,16,25
158257,Vaclav Kadlec,180.34,170,170,2007-02-22,49.0,2016-04-14,71.0,14,23
158263,Dorlan Pabon,167.64,161,161,2007-02-22,74.0,2016-04-28,75.0,19,28
158278,Dario Vujicevic,180.34,163,163,2007-02-22,64.0,2016-04-14,68.0,16,26
158284,Tomasz Cywka,180.34,168,168,2007-02-22,52.0,2016-06-30,65.0,18,28
158297,Robert Beric,187.96,176,176,2007-02-22,71.0,2016-06-23,74.0,15,25
158545,Michail Antonio,180.34,174,174,2007-02-22,58.0,2016-05-05,75.0,16,26
158581,Luciano Narsingh,175.26,165,165,2007-02-22,60.0,2016-01-14,75.0,16,25
158582,Pawel Wojciechowski,180.34,148,148,2007-02-22,60.0,2014-05-30,61.0,16,24
158783,Paulo Regula,182.88,157,157,2007-02-22,54.0,2014-02-14,67.0,17,24
158818,Liam Smith,177.8,150,150,2007-02-22,54.0,2016-05-05,57.0,10,20
158841,Darryl Lachman,187.96,181,181,2007-02-22,64.0,2016-04-07,71.0,17,26
158844,Lopes Cruz Daniel,180.34,165,165,2007-02-22,57.0,2010-08-30,65.0,24,28
158845,Pape Abdou Paye,170.18,146,146,2007-02-22,53.0,2016-06-02,68.0,16,26
158861,Adam Sarota,182.88,161,161,2007-02-22,56.0,2015-11-06,67.0,18,26
158879,Jan Kirchhoff,195.58,198,198,2007-02-22,57.0,2016-04-14,75.0,16,25
158886,Ermir Lenjani,175.26,143,143,2007-02-22,53.0,2016-05-05,69.0,17,26
158962,Magaye Gueye,177.8,161,161,2007-02-22,65.0,2014-11-07,68.0,16,24
159342,Mateusz Klich,182.88,165,165,2007-02-22,47.0,2016-06-16,70.0,16,26
159352,Ousmane Coulibaly,182.88,165,165,2007-02-22,45.0,2014-04-18,64.0,17,24
159373,Temitope Ayoluwa Obadeyi,182.88,190,190,2007-02-22,67.0,2016-03-24,64.0,17,26
159386,Orhan Ademi,187.96,187,187,2007-02-22,61.0,2016-03-03,66.0,15,24
159394,Douglao,193.04,185,185,2007-02-22,57.0,2016-02-11,76.0,20,29
159452,Mateo Pavlovic,195.58,198,198,2007-02-22,67.0,2016-02-11,66.0,16,25
159465,Celso Ortiz,175.26,154,154,2007-02-22,67.0,2016-03-17,73.0,18,27
159594,Francis Coquelin,177.8,163,163,2007-02-22,58.0,2016-03-24,79.0,15,24
159596,Emmanuel Frimpong,180.34,148,148,2007-02-22,59.0,2016-01-14,68.0,15,24
159598,Rui Fonte,180.34,163,163,2007-02-22,67.0,2016-06-09,71.0,16,26
159606,Andrea Mazzarani,180.34,163,163,2007-02-22,57.0,2015-11-06,68.0,17,26
159663,Conrad Balatoni,182.88,187,187,2007-02-22,63.0,2015-11-26,62.0,16,24
159803,Jonathon Routledge,182.88,154,154,2007-02-22,60.0,2014-09-18,59.0,17,24
159833,Kyle Walker,177.8,154,154,2007-02-22,50.0,2016-06-02,79.0,16,26
159839,Gaetan Charbonnier,187.96,176,176,2007-02-22,61.0,2016-02-18,68.0,18,27
159854,Kelvin Leerdam,177.8,154,154,2007-02-22,64.0,2016-06-30,70.0,16,26
159856,Jonathan Franks,175.26,161,161,2007-02-22,63.0,2016-04-28,57.0,16,26
159881,Xabier Etxeita,185.42,174,174,2007-02-22,58.0,2015-11-06,77.0,19,28
159882,Kevin Theophile-Catherine,182.88,187,187,2007-02-22,50.0,2015-11-06,74.0,17,26
159883,Yohan Thuram Ulien,187.96,187,187,2007-02-22,54.0,2016-03-24,69.0,18,27
159888,Victor Ramos,190.5,181,181,2007-02-22,64.0,2015-09-21,70.0,17,26
160194,Yannick Bolasie,185.42,185,185,2007-02-22,62.0,2016-06-02,77.0,17,27
160196,Denis Stracqualursi,187.96,187,187,2007-02-22,71.0,2015-10-23,72.0,19,28
160211,Mostapha El Kabir,177.8,168,168,2007-02-22,55.0,2016-05-12,72.0,18,27
160220,Alassane Toure,182.88,161,161,2007-02-22,52.0,2016-04-21,67.0,18,27
160222,Yoann Andreu,177.8,154,154,2007-02-22,55.0,2016-03-17,71.0,17,26
160243,Jack Colback,175.26,154,154,2007-02-22,63.0,2015-11-06,76.0,17,26
160367,Ryan Scully,185.42,168,168,2007-02-22,57.0,2015-11-12,57.0,14,23
160370,Sidney Govou,177.8,170,170,2007-02-22,76.0,2013-03-15,69.0,27,33
160447,Adam Smith,180.34,179,179,2007-02-22,63.0,2015-11-12,70.0,15,24
160448,Ryan Mason,175.26,150,150,2007-02-22,58.0,2016-06-16,75.0,15,25
160460,Vasyl Pryima,185.42,163,163,2007-02-22,66.0,2016-06-30,65.0,15,25
160495,Nathaniel Wedderburn,185.42,187,187,2007-02-22,54.0,2016-06-30,57.0,15,25
160496,Junior Stanislas,182.88,168,168,2007-02-22,60.0,2016-03-10,69.0,17,26
160568,Steven Saunders,187.96,163,163,2007-02-22,57.0,2014-09-18,61.0,15,23
160599,Toby Alderweireld,185.42,179,179,2007-02-22,59.0,2016-03-17,82.0,17,27
160627,Cedric Soares,172.72,148,148,2007-02-22,56.0,2016-03-17,77.0,15,24
160628,Vitor Bastos,190.5,190,190,2007-02-22,63.0,2016-04-14,64.0,16,25
160713,Tom Cleverley,175.26,148,148,2007-02-22,58.0,2016-04-14,77.0,17,26
160844,Jaume Costa,170.18,137,137,2007-02-22,57.0,2016-05-05,78.0,18,28
160845,Carles Martinez,180.34,176,176,2007-02-22,63.0,2015-07-03,65.0,19,27
160901,David Moser,185.42,165,165,2007-02-22,55.0,2014-03-28,56.0,17,25
160906,Tom van Weert,180.34,163,163,2007-02-22,64.0,2016-06-16,71.0,16,26
160936,Andrew Little,182.88,168,168,2007-02-22,58.0,2016-06-09,61.0,17,27
160955,Frank Olijve,175.26,161,161,2007-02-22,62.0,2013-02-15,62.0,17,23
161012,Daley Blind,180.34,159,159,2007-02-22,64.0,2016-03-24,79.0,16,26
161014,Harm Zeinstra,193.04,187,187,2007-02-22,61.0,2015-11-06,64.0,17,26
161015,Iago Falque,175.26,152,152,2007-02-22,67.0,2016-05-05,78.0,17,26
161035,Marcos Rojo,185.42,187,187,2007-02-22,71.0,2016-03-24,78.0,16,26
161291,Youssef El Arabi,182.88,185,185,2007-02-22,47.0,2016-05-12,75.0,20,29
161328,Stephan El Shaarawy,177.8,159,159,2007-02-22,56.0,2016-05-05,79.0,14,23
161396,Diego Contento,177.8,163,163,2007-02-22,62.0,2016-05-12,73.0,16,26
161414,Ciaran Clark,187.96,168,168,2007-02-22,59.0,2016-03-17,76.0,17,26
161415,Barry Bannan,170.18,134,134,2007-02-22,60.0,2016-04-14,71.0,17,26
161420,Emmanuel Riviere,182.88,168,168,2007-02-22,48.0,2015-11-06,71.0,16,25
161421,Joshua Guilavogui,187.96,170,170,2007-02-22,61.0,2016-06-09,79.0,16,25
161644,Aaron Taylor-Sinclair,182.88,176,176,2007-02-22,62.0,2016-04-28,64.0,15,25
161651,Jose Canas,177.8,152,152,2007-02-22,61.0,2016-03-03,77.0,19,28
161655,Enock Kofi Adu,177.8,148,148,2007-02-22,48.0,2016-04-07,70.0,16,25
161660,Ciro Immobile,185.42,172,172,2007-02-22,65.0,2016-04-28,79.0,17,26
161661,Isaac Cofie,180.34,161,161,2007-02-22,60.0,2016-05-12,71.0,15,25
161662,Dejan Lazarevic,175.26,146,146,2007-02-22,53.0,2015-11-06,71.0,17,25
161682,Rodney Strasser,185.42,174,174,2007-02-22,56.0,2015-03-27,60.0,16,24
161683,Konstantinos Manolas,187.96,183,183,2007-02-22,58.0,2016-04-28,83.0,15,24
161933,Ronnie Reniers,177.8,174,174,2007-02-22,56.0,2013-09-20,62.0,19,25
161937,Victor Palsson,185.42,179,179,2007-02-22,60.0,2015-10-16,68.0,15,24
162497,Jose Angel,182.88,170,170,2007-02-22,50.0,2016-04-07,71.0,17,26
162548,Gavin Gunning,187.96,176,176,2007-02-22,63.0,2015-11-26,65.0,16,24
162549,Aaron Doran,170.18,163,163,2007-02-22,59.0,2016-01-07,65.0,15,24
162679,Danny Latza,177.8,168,168,2007-02-22,50.0,2016-04-07,74.0,17,26
162680,Sandro Sirigu,182.88,174,174,2007-02-22,53.0,2016-04-21,67.0,18,27
162885,Eugenio Lamanna,185.42,176,176,2007-02-22,70.0,2015-11-06,71.0,17,26
162914,Stophira Sunzu,187.96,176,176,2007-02-22,66.0,2015-11-06,71.0,17,26
163160,Bengali-Fode Koita,185.42,190,190,2007-02-22,51.0,2016-04-14,68.0,16,25
163161,Rick ten Voorde,187.96,183,183,2007-02-22,61.0,2015-07-03,63.0,15,24
163165,Danny Verbeek,182.88,143,143,2007-02-22,64.0,2015-07-03,68.0,16,24
163199,Vladimir Weiss,172.72,157,157,2007-02-22,71.0,2014-01-31,79.0,17,24
163200,James Chester,180.34,174,174,2007-02-22,57.0,2016-04-14,72.0,18,27
163205,Gael Kakuta,172.72,141,141,2007-02-22,69.0,2015-10-16,76.0,15,24
163206,Josh Thompson,193.04,168,168,2007-02-22,55.0,2015-03-13,58.0,15,24
163215,Kris Doolan,177.8,157,157,2007-02-22,62.0,2016-03-31,65.0,20,29
163222,Aaron Muirhead,187.96,168,168,2007-02-22,63.0,2014-09-18,62.0,16,24
163227,Bart Biemans,182.88,187,187,2007-02-22,63.0,2015-12-03,64.0,18,27
163228,Jamie Ness,177.8,157,157,2007-02-22,44.0,2016-03-31,62.0,15,25
163229,Paddy John,185.42,154,154,2007-02-22,59.0,2010-02-22,59.0,16,19
163236,Manu Torres,185.42,168,168,2007-02-22,59.0,2013-09-20,62.0,17,24
163254,David Abdul,177.8,161,161,2007-02-22,58.0,2009-08-30,58.0,17,20
163255,Luigi Sepe,190.5,198,198,2007-02-22,58.0,2016-05-12,73.0,15,25
163557,Emerson,187.96,176,176,2007-02-22,67.0,2016-04-14,69.0,26,35
163604,Karl Darlow,185.42,174,174,2007-02-22,45.0,2016-05-05,68.0,16,25
163605,Pele,182.88,170,170,2007-02-22,53.0,2016-02-11,75.0,15,24
163608,Niek Vossebelt,182.88,185,185,2007-02-22,60.0,2013-04-05,65.0,15,21
163613,Uros Delic,193.04,183,183,2007-02-22,68.0,2012-02-22,64.0,19,24
163616,Luka Milivojevic,185.42,176,176,2007-02-22,70.0,2016-01-28,74.0,15,24
163618,Dorde Cotra,182.88,179,179,2007-02-22,62.0,2015-09-21,65.0,22,31
163641,Lee Cox,182.88,170,170,2007-02-22,63.0,2016-02-18,59.0,16,25
163665,Fernando Varela,182.88,183,183,2007-02-22,65.0,2012-02-22,65.0,19,24
163670,Ivan Perisic,185.42,179,179,2007-02-22,57.0,2016-05-12,81.0,18,27
163674,Moussa Koita,193.04,207,207,2007-02-22,61.0,2010-08-30,61.0,24,27
163815,Ivo Pinto,182.88,154,154,2007-02-22,74.0,2016-03-10,74.0,17,26
163824,Josue,175.26,165,165,2007-02-22,68.0,2016-04-21,74.0,16,25
163827,Ricardo Dias,187.96,174,174,2007-02-22,59.0,2016-02-25,69.0,15,25
163830,Ramon Arcas,177.8,157,157,2007-02-22,60.0,2012-08-31,61.0,16,21
163835,Sergio Oliveira,180.34,159,159,2007-02-22,68.0,2016-04-14,75.0,14,23
163838,Alex,175.26,148,148,2007-02-22,69.0,2016-03-31,71.0,15,24
163839,Andre Claro,182.88,165,165,2007-02-22,66.0,2015-10-16,71.0,15,24
163840,Caetano,165.1,123,123,2007-02-22,64.0,2015-04-17,66.0,15,23
163843,Julio Cesar,193.04,176,176,2007-02-22,66.0,2014-03-14,70.0,20,27
163887,Cristiano,195.58,198,198,2007-02-22,60.0,2015-07-03,68.0,16,24
163892,Palmeira,187.96,176,176,2007-02-22,64.0,2015-11-06,69.0,17,26
163893,Rui Vieira,187.96,176,176,2007-02-22,59.0,2015-11-26,59.0,15,24
163897,Dani,177.8,148,148,2007-02-22,61.0,2015-07-03,61.0,17,25
163901,Anibal Capela,187.96,185,185,2007-02-22,65.0,2016-04-14,70.0,15,24
163907,Nuno Valente,175.26,148,148,2007-02-22,66.0,2016-01-14,66.0,15,24
163918,Vasco Regini,185.42,170,170,2007-02-22,57.0,2016-04-21,71.0,16,25
163919,Pedro Mba Obiang,185.42,165,165,2007-02-22,62.0,2016-04-07,74.0,14,24
163939,Ze Mario,180.34,154,154,2007-02-22,54.0,2010-08-30,58.0,17,21
163971,Didac Vila,182.88,163,163,2007-02-22,55.0,2015-07-03,72.0,17,26
163976,Fabio Santos,182.88,165,165,2007-02-22,56.0,2014-04-25,62.0,18,25
163981,Bruno Verissimo,172.72,176,176,2007-02-22,69.0,2013-06-14,65.0,30,37
163985,Ricardo Campos,187.96,181,181,2007-02-22,63.0,2015-09-21,63.0,21,30
163988,Javier Cohene,187.96,176,176,2007-02-22,64.0,2014-04-18,68.0,19,26
163989,Anselmo,187.96,185,185,2007-02-22,65.0,2011-02-22,65.0,25,29
163994,Steven Vitoria,195.58,190,190,2007-02-22,67.0,2015-12-24,70.0,20,28
163995,Stephane Dasse,180.34,154,154,2007-02-22,64.0,2014-04-18,63.0,17,24
163998,Toy Costa,175.26,172,172,2007-02-22,69.0,2012-02-22,67.0,29,34
163999,Djalmir,182.88,163,163,2007-02-22,69.0,2013-05-24,64.0,30,37
164001,Joao Goncalves,180.34,146,146,2007-02-22,65.0,2013-05-03,64.0,19,25
164017,Paul Marshall,185.42,174,174,2007-02-22,51.0,2011-08-30,61.0,17,22
164029,Ezequiel Munoz,185.42,181,181,2007-02-22,56.0,2015-11-06,72.0,16,25
164031,Nicolas Gaitan,172.72,150,150,2007-02-22,59.0,2016-02-25,83.0,18,28
164033,Ivan Pillud,177.8,163,163,2007-02-22,70.0,2015-09-21,70.0,20,29
164053,Pedro Tiba,182.88,168,168,2007-02-22,62.0,2016-04-28,72.0,18,27
164059,Joao Dias,180.34,154,154,2007-02-22,64.0,2015-02-20,63.0,20,28
164062,Stopira,180.34,163,163,2007-02-22,60.0,2012-02-22,61.0,18,23
164083,Nuno Santos,180.34,165,165,2007-02-22,66.0,2015-10-16,65.0,26,35
164088,Joao Alves Faria Daniel,185.42,172,172,2007-02-22,57.0,2014-02-14,61.0,19,26
164089,Rodrigo Galo,175.26,146,146,2007-02-22,62.0,2015-04-10,67.0,20,28
164091,Leonel Olimpio,182.88,172,172,2007-02-22,62.0,2014-04-25,71.0,24,31
164093,Zequinha,182.88,163,163,2007-02-22,70.0,2015-10-30,70.0,19,28
164098,Luciano,190.5,198,198,2007-02-22,66.0,2012-02-22,66.0,28,33
164099,Mica,180.34,165,165,2007-02-22,66.0,2014-04-18,66.0,19,26
164105,Diogo Cunha,170.18,132,132,2007-02-22,64.0,2015-02-20,66.0,21,29
164106,Helder Castro,175.26,161,161,2007-02-22,62.0,2012-02-22,62.0,21,26
164107,Ludovic,170.18,137,137,2007-02-22,66.0,2015-07-03,65.0,16,25
164115,Adilson,193.04,194,194,2007-02-22,68.0,2013-04-12,66.0,25,31
164120,Miguel Oliveira,187.96,187,187,2007-02-22,67.0,2015-01-09,66.0,23,31
164128,Miguel Rosa,177.8,148,148,2007-02-22,73.0,2016-01-21,76.0,18,27
164130,Andre Albino Carvalho da Cunha,182.88,183,183,2007-02-22,61.0,2013-04-19,68.0,29,35
164134,Luis Carlos,172.72,143,143,2007-02-22,62.0,2010-02-22,68.0,24,27
164135,Manuel Curto,187.96,183,183,2007-02-22,60.0,2014-10-10,61.0,20,28
164137,Barge,175.26,152,152,2007-02-22,57.0,2010-02-22,63.0,23,26
164141,Fabio Ervoes,185.42,179,179,2007-02-22,66.0,2016-01-21,69.0,19,28
164147,Bura,193.04,187,187,2007-02-22,66.0,2014-10-02,65.0,18,25
164151,Mamadou Djikine,187.96,181,181,2007-02-22,63.0,2012-02-22,64.0,19,24
164190,Predrag Stevanovic,177.8,139,139,2007-02-22,67.0,2014-01-31,62.0,15,22
164209,Genaro Snijders,180.34,152,152,2007-02-22,58.0,2016-01-14,62.0,17,26
164210,Lassad Nouioui,187.96,172,172,2007-02-22,65.0,2014-04-18,68.0,20,28
164212,Yazalde,182.88,190,190,2007-02-22,48.0,2016-01-14,70.0,18,27
164221,Yohan Tavares,187.96,179,179,2007-02-22,64.0,2016-03-03,74.0,18,28
164227,Rui Sampaio,185.42,165,165,2007-02-22,66.0,2016-02-18,66.0,19,28
164228,Djamal Mahamat,187.96,172,172,2007-02-22,64.0,2013-09-20,69.0,23,30
164229,Kanu,187.96,183,183,2007-02-22,69.0,2016-03-24,71.0,22,31
164230,Jaime,187.96,176,176,2007-02-22,54.0,2013-03-15,65.0,17,23
164236,Hamadou Tall,185.42,187,187,2007-02-22,67.0,2011-02-22,70.0,24,28
164238,Andre Santos,177.8,165,165,2007-02-22,60.0,2016-01-07,69.0,17,26
164241,Joao Pedro,175.26,154,154,2007-02-22,58.0,2015-07-03,71.0,20,29
164243,Issouf Ouattara,175.26,159,159,2007-02-22,60.0,2010-08-30,64.0,18,21
164246,Nick Viergever,182.88,172,172,2007-02-22,63.0,2016-05-05,73.0,17,26
164259,Felix Kroos,182.88,172,172,2007-02-22,60.0,2016-06-16,71.0,15,25
164270,Jean-Sony Alcenat,175.26,161,161,2007-02-22,65.0,2012-02-22,65.0,21,26
164272,Rodrigo Antonio,177.8,168,168,2007-02-22,65.0,2016-04-28,65.0,19,28
164316,Marafona,190.5,190,190,2007-02-22,66.0,2016-01-28,70.0,19,28
164317,Matos,190.5,201,201,2007-02-22,64.0,2012-02-22,65.0,28,33
164319,Neto,187.96,157,157,2007-02-22,66.0,2016-06-02,76.0,18,28
164323,Ruben Fernandes,185.42,172,172,2007-02-22,66.0,2016-04-28,72.0,20,29
164333,Andre Andre,175.26,143,143,2007-02-22,67.0,2016-04-14,80.0,17,26
164334,Bruno Moreira,185.42,172,172,2007-02-22,60.0,2016-04-14,74.0,19,28
164338,Claudio,182.88,174,174,2007-02-22,65.0,2013-05-10,70.0,29,35
164341,Sandro,187.96,176,176,2007-02-22,64.0,2013-05-03,62.0,24,30
164350,Pires,175.26,161,161,2007-02-22,65.0,2010-08-30,65.0,25,29
164352,Romeo van Dessel,190.5,183,183,2007-02-22,50.0,2010-08-30,60.0,17,21
164354,Pedro Trigueira,190.5,205,205,2007-02-22,64.0,2016-03-17,70.0,19,28
164360,Adama Francois,193.04,176,176,2007-02-22,50.0,2016-04-21,67.0,17,26
164363,Bruno Monteiro,177.8,161,161,2007-02-22,60.0,2016-03-10,64.0,22,31
164367,Sidnei,175.26,157,157,2007-02-22,65.0,2015-12-24,63.0,20,29
164385,Gokhan Tore,175.26,154,154,2007-02-22,66.0,2016-04-21,79.0,15,24
164395,Emidio Rafael,180.34,165,165,2007-02-22,62.0,2016-03-24,68.0,21,30
164397,Diogo Melo,182.88,185,185,2007-02-22,61.0,2012-02-22,63.0,22,27
164424,Valdinho,177.8,172,172,2007-02-22,63.0,2013-04-05,62.0,17,23
164430,Antonio Filipe,185.42,185,185,2007-02-22,61.0,2014-09-18,63.0,21,29
164467,Carlitos,182.88,154,154,2007-02-22,61.0,2010-02-22,62.0,18,21
164470,Nuno Henrique,185.42,165,165,2007-02-22,70.0,2016-04-14,70.0,20,29
164472,Ruben Lima,175.26,159,159,2007-02-22,66.0,2016-02-18,68.0,17,26
164479,Sami,182.88,168,168,2007-02-22,64.0,2016-06-30,72.0,18,27
164481,Yannick N'Djeng,185.42,176,176,2007-02-22,63.0,2013-06-07,60.0,16,23
164494,Marc Vucinovic,177.8,159,159,2007-02-22,60.0,2016-04-07,64.0,18,27
164519,Aleksandar Pesic,190.5,192,192,2007-02-22,66.0,2016-03-31,72.0,14,23
164553,John Sullivan,182.88,163,163,2007-02-22,53.0,2016-04-28,56.0,16,25
164574,Lorenzo Pique,180.34,172,172,2007-02-22,57.0,2011-02-22,62.0,16,20
164582,Mohamed Abdel Wahed,175.26,168,168,2007-02-22,65.0,2011-02-22,62.0,26,30
164676,Ander Herrera,182.88,161,161,2007-02-22,70.0,2016-03-03,81.0,17,26
164678,Mamadou Wague,190.5,181,181,2007-02-22,63.0,2015-11-06,67.0,16,25
164684,James Rodriguez,180.34,165,165,2007-02-22,76.0,2016-02-18,87.0,15,24
164694,Victor Bernardez,187.96,190,190,2007-02-22,67.0,2015-09-21,70.0,24,33
164695,Darko Bodul,185.42,179,179,2007-02-22,63.0,2016-01-21,66.0,18,27
164703,Babatunde Luqmon Adekunle,177.8,163,163,2007-02-22,53.0,2013-06-14,52.0,22,28
164706,Deniz Naki,175.26,154,154,2007-02-22,59.0,2014-09-18,64.0,17,25
164729,Pablo Olivera,172.72,161,161,2007-02-22,68.0,2013-05-03,64.0,19,25
164732,Ilombe Mboyo,185.42,181,181,2007-02-22,61.0,2015-09-21,72.0,19,28
164771,Filipe Brigues,177.8,159,159,2007-02-22,47.0,2010-08-30,58.0,16,20
164852,Pablo Pintos,182.88,159,159,2007-02-22,72.0,2014-12-05,66.0,19,27
164864,Gianmarco Ingrosso,185.42,181,181,2007-02-22,60.0,2012-02-22,60.0,18,23
165518,David Cornell,187.96,174,174,2007-02-22,49.0,2016-03-31,58.0,15,25
165525,"Jeffry Fortes,30",182.88,165,165,2007-02-22,64.0,2015-05-08,64.0,17,26
165526,Sebastian Coates,195.58,187,187,2007-02-22,68.0,2016-05-12,75.0,16,25
165528,Ibrahim Kone,190.5,187,187,2007-02-22,49.0,2012-02-22,55.0,17,22
165583,Sebastien Corchia,175.26,152,152,2007-02-22,62.0,2015-10-09,76.0,16,24
165597,Anthony Bentem,180.34,165,165,2007-02-22,55.0,2010-02-22,59.0,16,19
165599,Serkan Sahin,175.26,148,148,2007-02-22,54.0,2010-08-30,59.0,19,22
165600,Lior Etter,177.8,139,139,2007-02-22,54.0,2010-02-22,53.0,17,20
165607,Jose Carlos,177.8,150,150,2007-02-22,65.0,2016-03-17,69.0,19,28
165608,Maka Mary,182.88,194,194,2007-02-22,60.0,2013-09-20,64.0,17,24
165624,Marcelo Larrondo,190.5,181,181,2007-02-22,63.0,2016-04-14,72.0,19,28
165679,Samba Sow,185.42,165,165,2007-02-22,48.0,2016-05-12,69.0,17,27
165704,Kyle Bartley,193.04,207,207,2007-02-22,56.0,2016-06-02,68.0,15,25
165706,Abraham Gonzalez,177.8,176,176,2007-02-22,61.0,2016-04-28,73.0,21,30
165709,Federico Macheda,182.88,170,170,2007-02-22,60.0,2016-06-09,70.0,15,24
165773,Juan Carlos Paredes,177.8,159,159,2007-02-22,67.0,2016-05-05,70.0,19,28
165823,Chris Smalling,193.04,198,198,2007-02-22,60.0,2016-03-24,83.0,17,26
165825,Bastian Weiser,175.26,150,150,2007-02-22,52.0,2010-02-22,52.0,16,19
165889,Carlao,190.5,172,172,2007-02-22,71.0,2014-02-07,68.0,20,27
165952,Marco Silvestri,190.5,176,176,2007-02-22,49.0,2016-04-07,69.0,15,25
166019,Wahbi Khazri,182.88,168,168,2007-02-22,64.0,2016-04-28,78.0,16,25
166020,Tongo Hamed Doumbia,190.5,174,174,2007-02-22,50.0,2016-03-31,71.0,17,26
166065,Jeroen Tesselaar,182.88,163,163,2007-02-22,59.0,2016-01-21,65.0,18,27
166111,Michel Herrero,180.34,152,152,2007-02-22,62.0,2016-03-10,71.0,18,27
166121,Pablo Cepellini,175.26,154,154,2007-02-22,66.0,2012-02-22,67.0,15,20
166179,Mamoutou N'Diaye,180.34,168,168,2007-02-22,50.0,2015-05-15,66.0,16,25
166302,Gohi Bi Cyriac,172.72,150,150,2007-02-22,65.0,2016-04-21,72.0,16,25
166422,Andros Townsend,180.34,179,179,2007-02-22,62.0,2016-03-10,75.0,15,24
