player_api_id,player_name,rating_inicial,rating_final,evolucao
46232,Joeel Sami,68.0,70.0,2.0
46241,Mbaye Niang,72.0,75.0,3.0
46242,Bakaye Traore,50.0,69.0,19.0
46243,Yannick Cahuzac,60.0,70.0,10.0
46244,Gilles Cioni,60.0,69.0,9.0
46246,Arnaud Maire,64.0,65.0,1.0
46256,Olivier Auriac,62.0,65.0,3.0
46261,Youssef Adnane,58.0,71.0,13.0
46265,Ibrahim Sissoko,56.0,74.0,18.0
46289,Imanol Agirretxe,58.0,77.0,19.0
46291,Sergio Zijler,59.0,67.0,8.0
46295,Lautaro Acosta,65.0,74.0,9.0
46297,Cristian Daniel Ansaldi,75.0,79.0,4.0
46335,Mbaye Leye,59.0,72.0,13.0
46337,Kenny Gillet,48.0,61.0,13.0
46338,Jeremy Sorbon,67.0,73.0,6.0
46342,Alexandre Raineau,52.0,65.0,13.0
46343,Nicolas Florentin,70.0,62.0,-8.0
46344,Elliot Grandin,59.0,63.0,4.0
46345,Julien Toudic,52.0,65.0,13.0
46349,Max-Alain Gradel,52.0,79.0,27.0
46353,Danny Rose,56.0,78.0,22.0
46354,Jonathan Howson,59.0,72.0,13.0
46359,Eggert Jonsson,61.0,66.0,5.0
46365,Artur Krysiak,60.0,60.0,0.0
46374,Luca Antonelli,56.0,77.0,21.0
46377,Craig Curran,47.0,62.0,15.0
46381,Jordan Robertson,50.0,57.0,7.0
46384,Pablo Piatti,70.0,79.0,9.0
46386,Bruno Teles,66.0,69.0,3.0
46391,Roberto Lago,60.0,74.0,14.0
46392,Dani Abalo,39.0,66.0,27.0
46403,Vedran Corluka,72.0,80.0,8.0
46407,Jean-Sylvain Babin,63.0,74.0,11.0
46410,Yassin Moutaouakil,61.0,58.0,-3.0
46412,Alharbi El Jadeyaoui,58.0,69.0,11.0
46416,Bourama Ouattara,62.0,62.0,0.0
46417,Bakary Sako,38.0,75.0,37.0
46430,Aurelien Montaroup,64.0,67.0,3.0
46447,Abasse Ba,68.0,64.0,-4.0
46448,Mickael Tacalfred,65.0,70.0,5.0
46454,David Salomon Abwo,62.0,62.0,0.0
46458,Francis N'Ganga,57.0,70.0,13.0
46459,Samuel Neva,63.0,63.0,0.0
46468,Chahir Belghazouani,59.0,67.0,8.0
46469,Olivier Giroud,56.0,82.0,26.0
46470,Yann Kermorgant,56.0,69.0,13.0
46495,Salim Kerkar,59.0,60.0,1.0
46509,Angel Di Maria,72.0,86.0,14.0
46518,Asmir Begovic,57.0,82.0,25.0
46531,Casto Espinosa,64.0,71.0,7.0
46535,Thierry Debes,60.0,70.0,10.0
46539,Laurent Koscielny,55.0,84.0,29.0
46540,Arnaud Le Lan,61.0,67.0,6.0
46549,Richard Soumah,51.0,66.0,15.0
46552,Matias Suarez,68.0,74.0,6.0
46554,Alexandre Pato,81.0,80.0,-1.0
46580,Azubuike Oliseh,59.0,59.0,0.0
46621,Nabil El Zhar,61.0,74.0,13.0
46635,Paulo Monteiro,68.0,70.0,2.0
46645,Maxime Baca,65.0,70.0,5.0
46647,Olivier Davidas,60.0,65.0,5.0
46649,Hassan Alla,63.0,66.0,3.0
46650,Kevin Anin,56.0,74.0,18.0
46651,Jamel Ait Ben Idir,63.0,65.0,2.0
46653,Antoine Devaux,57.0,71.0,14.0
46656,Jean-Michel Lesage,73.0,68.0,-5.0
46660,Amadou Alassane,57.0,66.0,9.0
46662,Kandia Traore,72.0,63.0,-9.0
46666,Maxime Brillault,57.0,65.0,8.0
46689,Oumar Sissoko,53.0,64.0,11.0
46700,Papiss Cisse,67.0,78.0,11.0
46701,Nicolas Farina,53.0,65.0,12.0
46704,Johan Carrasso,59.0,66.0,7.0
46705,Geoffrey Jourdren,58.0,77.0,19.0
46708,Cedric Cambon,57.0,71.0,14.0
46709,Jimmy Mainfroi,60.0,62.0,2.0
46711,Karim Ait Fana,58.0,70.0,12.0
46712,Francois Bellugou,52.0,70.0,18.0
46716,Mehdi Taouil,64.0,67.0,3.0
46726,Damien Da Silva,57.0,75.0,18.0
46741,Johan Liebus,70.0,65.0,-5.0
46755,Lucas Deaux,45.0,74.0,29.0
46757,Julien Feret,68.0,74.0,6.0
46784,Helio Pinto,63.0,62.0,-1.0
46808,Javi Guerra,64.0,74.0,10.0
46810,Dan Gosling,69.0,71.0,2.0
46820,Matteo Darmian,60.0,81.0,21.0
46836,Pape Kouli Diop,60.0,77.0,17.0
46875,Mehdi Benatia,64.0,83.0,19.0
46877,Remi Mareval,53.0,68.0,15.0
46881,David Fleurival,62.0,64.0,2.0
46884,Christophe Mandanne,61.0,74.0,13.0
46887,Mickaeel Tavares,57.0,66.0,9.0
46890,Cedric Collet,52.0,60.0,8.0
46891,Quentin Othon,63.0,67.0,4.0
46892,Anthony Weber,60.0,72.0,12.0
46893,Morgan Schneiderlin,58.0,82.0,24.0
46898,Sam Vokes,54.0,72.0,18.0
47041,Luiz Adriano,75.0,79.0,4.0
47155,Dario Vidosic,57.0,70.0,13.0
47190,Stephen McGinn,61.0,62.0,1.0
47192,Mitchell Pique,67.0,64.0,-3.0
47193,Angel Cervara,55.0,65.0,10.0
47194,Anthony Pilkington,59.0,71.0,12.0
47246,Grzegorz Baran,53.0,61.0,8.0
47249,Sebastian Nowak,64.0,64.0,0.0
47333,Charlie Davies,64.0,69.0,5.0
47340,Mohamadou Sissoko,55.0,65.0,10.0
47341,Nick Blackman,36.0,68.0,32.0
47346,Kevin McCann,64.0,62.0,-2.0
47357,Didier Konan Ya,71.0,70.0,-1.0
47373,Matias Fernandez,81.0,76.0,-5.0
47382,Andy Carroll,62.0,77.0,15.0
47394,Adel Taarabt,70.0,75.0,5.0
47410,Mozes Adams,58.0,63.0,5.0
47411,Marcos Camozzato,65.0,67.0,2.0
47413,Kelvin Etuhu,58.0,62.0,4.0
47418,Marc Wilson,56.0,73.0,17.0
47421,Unai Alba,62.0,63.0,1.0
47512,Jim O'Brien,62.0,65.0,3.0
47532,Martin Hansen,61.0,71.0,10.0
47547,Emiliano Insua,73.0,78.0,5.0
47551,"Chris Katongo,30",78.0,70.0,-8.0
47552,Ben Sahar,67.0,69.0,2.0
47553,Blazey Augustyn,57.0,64.0,7.0
47555,Chris Martin,58.0,72.0,14.0
47558,Joe Allen,53.0,76.0,23.0
47559,Scott Brown,49.0,65.0,16.0
47563,Fernando Martin Forestieri,54.0,75.0,21.0
47564,James Troisi,61.0,72.0,11.0
47565,Alberto De la Bella,61.0,77.0,16.0
47566,Fabri,69.0,75.0,6.0
47575,Murray Davidson,62.0,67.0,5.0
49269,Johan Bertilsson,61.0,64.0,3.0
49451,Rafinha,67.0,68.0,1.0
49541,Vincenzo Fiorillo,69.0,69.0,0.0
49543,Angelo Obinze Ogbonna,52.0,79.0,27.0
49550,Ricardo A. Clark,71.0,67.0,-4.0
49562,Carl Finnigan,67.0,60.0,-7.0
49571,Danny Simpson,70.0,72.0,2.0
49585,Matthew Spiranovic,65.0,70.0,5.0
49586,Ralf Faehrmann,61.0,83.0,22.0
49672,Giancarlo Maldonado,72.0,68.0,-4.0
49677,Edinson Cavani,74.0,85.0,11.0
49692,Oliver Bozanic,52.0,67.0,15.0
49709,Alex Pearce,50.0,72.0,22.0
49711,Tom Elliott,62.0,61.0,-1.0
49825,Franco Di Santo,71.0,77.0,6.0
49833,Waldo Ponce,74.0,68.0,-6.0
49836,Fabian Orellana,74.0,80.0,6.0
49847,Marcelo Diaz,67.0,74.0,7.0
49851,Marco Estrada,70.0,69.0,-1.0
49860,Pablo Armero,71.0,75.0,4.0
49866,Manuel Iturra,66.0,74.0,8.0
49885,Gonzalo Jara,64.0,72.0,8.0
49897,Felipe Seymour,74.0,66.0,-8.0
49939,Arturo Vidal,68.0,85.0,17.0
49940,Carlos Carmona,67.0,74.0,7.0
49970,Gary Medel,59.0,81.0,22.0
50027,Gato Silva,70.0,72.0,2.0
50044,Juan Lorca,64.0,65.0,1.0
50047,Alexis Sanchez,73.0,86.0,13.0
50048,Humberto Suazo,79.0,74.0,-5.0
50051,David Gonzalez,67.0,69.0,2.0
50055,Nelson Rivas,69.0,65.0,-4.0
50065,David Ospina,69.0,78.0,9.0
50074,Juan Camilo Zuniga,72.0,72.0,0.0
50104,Alvaro Dominguez,62.0,67.0,5.0
50160,Jaime Alfonso Ruiz,62.0,64.0,2.0
50189,Ricardo Alvarez,78.0,77.0,-1.0
50345,Adrian Ramos,70.0,78.0,8.0
50373,Gabriel Gomez,69.0,67.0,-2.0
50395,Christopher Schorch,65.0,66.0,1.0
50449,Cristobal Jorquera,72.0,69.0,-3.0
50473,Pedro Morales,72.0,76.0,4.0
50638,Charles Aranguiz,73.0,78.0,5.0
50651,Raul Fernandez,73.0,70.0,-3.0
50657,Alexis Norambuena Ruz,58.0,64.0,6.0
50661,Eduardo Vargas,77.0,78.0,1.0
50669,Christian Puggioni,57.0,70.0,13.0
51321,Diego Gomez,61.0,63.0,2.0
51341,Gilberto Garcia,68.0,69.0,1.0
51348,Jhonny Mosquera,61.0,65.0,4.0
51360,Jackson Martinez,67.0,83.0,16.0
51371,Juan Pablo Pino,69.0,68.0,-1.0
51409,Emerson,58.0,71.0,13.0
51423,Julian Esteban,70.0,61.0,-9.0
51509,Grenddy Perozo,63.0,64.0,1.0
51545,Jose Salomon Rondon,64.0,79.0,15.0
51553,Daniel Sturridge,64.0,83.0,19.0
51825,Leandrinho,60.0,64.0,4.0
51841,Junior Diaz,57.0,70.0,13.0
51949,Keylor Navas,71.0,82.0,11.0
51953,Celso Borges,69.0,77.0,8.0
52004,Victor Alvarez,58.0,73.0,15.0
52054,John Jairo Culma,70.0,72.0,2.0
52133,David Luiz,74.0,83.0,9.0
52160,Renny Vega,61.0,67.0,6.0
52243,Tomas Rincon,58.0,75.0,17.0
52265,Oswaldo Vizcarrondo,72.0,74.0,2.0
52280,Ronald Vargas,69.0,71.0,2.0
52490,Joffre David Guerron,74.0,71.0,-3.0
52563,Jefferson Montero,64.0,77.0,13.0
56576,Egidio Arevalo,71.0,72.0,1.0
56585,Walter Gargano,68.0,76.0,8.0
56593,Diego Rodriguez,66.0,65.0,-1.0
56600,Willians,64.0,76.0,12.0
56654,Henry Gimenez,63.0,67.0,4.0
56678,Diego Godin,68.0,86.0,18.0
56686,Gonzalo Castro,72.0,77.0,5.0
56706,Jose Luis Garces,71.0,71.0,0.0
56816,Fabian Yantorno,68.0,63.0,-5.0
56819,Sebastian Fernandez,67.0,71.0,4.0
56829,Fernando Muslera,66.0,82.0,16.0
56846,Dani Estrada,61.0,70.0,9.0
56852,Cillian Sheridan,63.0,65.0,2.0
56867,Damian Escudero,72.0,72.0,0.0
56868,Diego Ciccone,48.0,57.0,9.0
56879,Gerardo Seoane,68.0,66.0,-2.0
56895,Edgar,63.0,63.0,0.0
56916,Aurelien Chedjou,57.0,80.0,23.0
56929,Zoran Rendulic,62.0,66.0,4.0
56932,Daniel Beichler,55.0,64.0,9.0
56952,Jorge Fucile,74.0,73.0,-1.0
56961,Emiliano Alfaro,73.0,71.0,-2.0
56972,Carlos Sanchez,73.0,76.0,3.0
56992,Marco Biagianti,52.0,68.0,16.0
57003,Sebastian Ribas,69.0,71.0,2.0
57057,Andres Lamas,71.0,61.0,-10.0
57067,Alvaro Gonzalez,73.0,73.0,0.0
57071,Maximiliano Pereira,74.0,79.0,5.0
57076,Carlos Javier Grossmuller,71.0,70.0,-1.0
57078,Gary Kagelmacher,65.0,69.0,4.0
57082,Ribair Rodriguez,70.0,68.0,-2.0
57103,Joaquin Boghossian,67.0,64.0,-3.0
57114,Romulo Togni,63.0,62.0,-1.0
57123,Nicola Rigoni,59.0,72.0,13.0
57124,Andrea Poli,67.0,75.0,8.0
58294,Cristian Stuani,68.0,71.0,3.0
58346,Max Kruse,59.0,81.0,22.0
58351,Ibrahima Traore,59.0,79.0,20.0
58354,Stefan Reinartz,56.0,78.0,22.0
58358,Christian Dorda,57.0,64.0,7.0
58362,Moses Lamidi,52.0,63.0,11.0
58485,Sotiris Ninis,74.0,74.0,0.0
58486,Jordan McMillan,53.0,59.0,6.0
58491,Marcus Nilsson,54.0,66.0,12.0
58499,Bojan Jokic,70.0,75.0,5.0
59582,Matthias Jaissle,57.0,67.0,10.0
59595,Julian Baumgartlinger,58.0,77.0,19.0
62358,Eric Fernando Botteghin,67.0,76.0,9.0
62359,Luciano Dompig,55.0,55.0,0.0
62382,Paul Cairney,62.0,60.0,-2.0
62388,Mark Carrington,52.0,60.0,8.0
63520,Armand Traore,63.0,72.0,9.0
66578,Teemu Pukki,65.0,69.0,4.0
66583,Berat Sadik,66.0,67.0,1.0
66633,Jukka Raitala,61.0,65.0,4.0
66723,Jussi Kujala,62.0,63.0,1.0
66753,Riku Riski,67.0,65.0,-2.0
66757,Lucas Hradecky,49.0,75.0,26.0
66888,Paolo Carbone,54.0,53.0,-1.0
66890,Senad Lulic,62.0,77.0,15.0
66891,Daniel Unal,59.0,59.0,0.0
66895,Manuel Rivera,56.0,55.0,-1.0
66902,Luca Ferro,50.0,59.0,9.0
66905,Jerome Sonnerat,49.0,60.0,11.0
66907,Enes Fermino,44.0,55.0,11.0
66929,Beg Ferati,59.0,63.0,4.0
66930,Christian Schlauri,53.0,53.0,0.0
66933,Muhamed Demiri,56.0,57.0,1.0
66934,Marco Mathys,57.0,63.0,6.0
66939,Giuseppe Morello,50.0,56.0,6.0
66940,Raul Marcelo Bobadilla,61.0,78.0,17.0
66982,Antonio de Azevedo,61.0,66.0,5.0
66995,Marco Mangold,49.0,49.0,0.0
67003,Sven Luescher,62.0,65.0,3.0
67008,Cabral,55.0,65.0,10.0
67228,Brian Easton,61.0,66.0,5.0
67298,Daniele Russo,57.0,56.0,-1.0
67300,Matti Lund Nielsen,59.0,62.0,3.0
67302,Michael Perrier,53.0,58.0,5.0
67304,Fulvio Sulmoni,54.0,57.0,3.0
67306,Mario Gavranovic,50.0,71.0,21.0
67311,Guillaume Faivre,52.0,58.0,6.0
67329,Genseric Kusunga,48.0,65.0,17.0
67332,Matias Vitkieviez,56.0,65.0,9.0
67333,Geoffrey Treand,55.0,62.0,7.0
67334,Abdoul Karim Yoda,49.0,72.0,23.0
67342,Odirlei De Souza Gaspar,59.0,61.0,2.0
67346,Stipe Matic,57.0,63.0,6.0
67349,Elsad Zverotic,50.0,67.0,17.0
67355,Samel Sabanovic,61.0,61.0,0.0
67357,Christian Leite,59.0,59.0,0.0
67360,Luca Radice,54.0,58.0,4.0
67363,Pascal Thrier,54.0,55.0,1.0
67364,Fidelis,54.0,66.0,12.0
67365,Sehar Fejzulahi,51.0,51.0,0.0
67369,Sandro Lombardi,61.0,61.0,0.0
67371,Michel Avanzini,56.0,58.0,2.0
67374,"Swen Koenig,24",57.0,55.0,-2.0
67389,Enrico Schirinzi,56.0,61.0,5.0
67393,Alain Schultz,55.0,64.0,9.0
67395,Stefan Iten,55.0,55.0,0.0
67396,Frederic Schaub,44.0,42.0,-2.0
67401,Goran Karanovic,56.0,68.0,12.0
67402,Paolo Collaviti,64.0,65.0,1.0
67407,Gary Glen,60.0,57.0,-3.0
67850,Ritchie De Laet,46.0,72.0,26.0
67890,Christian Bruels,65.0,70.0,5.0
67896,Steven De Petter,61.0,69.0,8.0
67898,Koen Persoons,61.0,69.0,8.0
67939,Bram De Ly,58.0,60.0,2.0
67940,Daniel Calvo,60.0,60.0,0.0
67941,Xavier Chen,58.0,67.0,9.0
67949,Olivier Werner,60.0,67.0,7.0
67950,Kenny van Hoevelen,59.0,65.0,6.0
67952,Abdul-Yakinu Iddi,63.0,64.0,1.0
67957,Kevin Geudens,55.0,64.0,9.0
67958,Nana Asare,64.0,73.0,9.0
67959,Maxime Biset,53.0,67.0,14.0
68064,Steven De Pauw,50.0,50.0,0.0
68114,Bjorn Ruytinx,61.0,64.0,3.0
68116,Kevin Janssens,63.0,63.0,0.0
68120,Nils Schouterden,59.0,66.0,7.0
68226,Reza Ghoochannejhad,63.0,66.0,3.0
68237,Charlie Daniels,53.0,71.0,18.0
68253,Benedikt Hoewedes,59.0,83.0,24.0
68260,Marti Crespi,66.0,66.0,0.0
68400,Andrew Shinnie,50.0,67.0,17.0
68404,Nicolas Viola,60.0,67.0,7.0
68411,Fernando Marquez,65.0,69.0,4.0
68422,Roberto Fernandez,70.0,69.0,-1.0
68436,Marcelo Estigarribia,70.0,73.0,3.0
68482,Carlos Servin,63.0,63.0,0.0
68516,Ramon Cardozo,68.0,72.0,4.0
68552,Derlis Gonzalez,70.0,74.0,4.0
68732,Rafal Grodzicki,58.0,66.0,8.0
68740,Norbert Witkowski,59.0,57.0,-2.0
68744,Dariusz Pietrasiak,69.0,62.0,-7.0
68762,Jakub Tosik,56.0,65.0,9.0
68766,Rafal Boguski,61.0,64.0,3.0
68768,Matko Perdijic,52.0,62.0,10.0
68773,Dawid Nowak,66.0,67.0,1.0
68782,Krzysztof Nykiel,55.0,60.0,5.0
68786,Bartlomiej Babiarz,58.0,65.0,7.0
68796,Maciej Sadlok,58.0,66.0,8.0
68802,Lukasz Janoszka,50.0,65.0,15.0
68813,Przemyslaw Tyton,59.0,76.0,17.0
68827,Sebastian Ziajka,61.0,63.0,2.0
68835,Grzegorz Kasprzik,48.0,62.0,14.0
68836,Dariusz Jarecki,47.0,58.0,11.0
68839,Aleksander Kwiek,61.0,62.0,1.0
68840,Adam Banas,62.0,63.0,1.0
68861,Joao Paiva,57.0,59.0,2.0
68870,Wojciech Kedziora,42.0,63.0,21.0
68877,Tomasz Podgorski,63.0,65.0,2.0
68937,Lukasz Broz,55.0,67.0,12.0
68962,Adam Danch,55.0,66.0,11.0
69004,Mateusz Bak,49.0,59.0,10.0
69008,Artur Sobiech,47.0,73.0,26.0
69009,Rafal Kosznik,54.0,64.0,10.0
69018,Aleksandar Todorovski,55.0,65.0,10.0
69030,Dossa Junior,65.0,70.0,5.0
69043,Marcin Pietrowski,45.0,64.0,19.0
69061,Piotr Wisniewski,45.0,65.0,20.0
69085,Tomasz Foszmanczyk,50.0,62.0,12.0
69101,Rafal Murawski,67.0,70.0,3.0
69111,Przemyslaw Pitry,61.0,60.0,-1.0
69114,Mohammed Bangura,65.0,69.0,4.0
69149,Mitchell Langerak,52.0,74.0,22.0
69166,Jose Ariel Nunez,72.0,68.0,-4.0
69214,Hernani,67.0,63.0,-4.0
69223,Tomasz Nowak,60.0,60.0,0.0
69227,Marcin Kaczmarek,71.0,61.0,-10.0
69229,Marcin Robak,64.0,70.0,6.0
69238,Grzegorz Bonin,64.0,65.0,1.0
69242,Neves Soares Hermes,65.0,61.0,-4.0
69244,Tomasz Jodlowiec,50.0,71.0,21.0
69249,Adam Mojta,61.0,66.0,5.0
69252,Marek Sokolowski,57.0,57.0,0.0
69254,Marek Szyndrowski,55.0,60.0,5.0
69256,Jacek Kielb,58.0,66.0,8.0
69258,Pawel Sobolewski,63.0,60.0,-3.0
69259,Lukasz Zaluska,63.0,67.0,4.0
69261,Marek Wasiluk,53.0,63.0,10.0
69266,Tomasz Gorkiewicz,60.0,61.0,1.0
69276,"Dariusz Latka,27",62.0,61.0,-1.0
69280,Piotr Petasz,59.0,58.0,-1.0
69300,Mark Rudan,58.0,57.0,-1.0
69328,Dariusz Kolodziej,55.0,58.0,3.0
69341,Boris Peskovic,62.0,64.0,2.0
69346,Maciej Iwanski,72.0,62.0,-10.0
69349,Krzysztof Chrapek,63.0,62.0,-1.0
69374,Bartlomiej Konieczny,57.0,64.0,7.0
69382,Radoslaw Janukiewicz,61.0,65.0,4.0
69417,Sebastian Dudek,45.0,62.0,17.0
69428,Krzysztof Ostrowski,48.0,63.0,15.0
69479,Szymon Pawlowski,55.0,73.0,18.0
69485,Lukasz Piatek,50.0,66.0,16.0
69509,Bakary Soumare,58.0,67.0,9.0
69518,Adam Marciniak,62.0,62.0,0.0
69533,Mariusz Magiera,54.0,64.0,10.0
69541,Kamil Grosicki,58.0,75.0,17.0
69553,Sebastian Madera,51.0,69.0,18.0
69554,Patryk Malecki,59.0,67.0,8.0
69594,Maciej Gostomski,53.0,66.0,13.0
69599,"Slawomir Szeliga,26",59.0,60.0,1.0
69601,Jakub Wawrzyniak,65.0,67.0,2.0
69611,Artur Jedrzejczyk,60.0,72.0,12.0
69616,Bartosz Iwan,64.0,65.0,1.0
69619,Piotr Stawarczyk,60.0,64.0,4.0
69628,Jakub Biskup,54.0,63.0,9.0
69629,Dawid Janczyk,59.0,61.0,2.0
69637,Piotr Grzelczak,57.0,68.0,11.0
69650,Brad Guzan,71.0,76.0,5.0
69653,Sacha Kljestan,66.0,72.0,6.0
69675,Kei Ansu Kamara,59.0,76.0,17.0
69686,Arturo Alvarez,63.0,69.0,6.0
69713,Ondrej Mazuch,58.0,73.0,15.0
69768,Steven Old,56.0,56.0,0.0
69793,Jakub Divis,48.0,52.0,4.0
69803,Tomas Necid,51.0,73.0,22.0
69805,Stepan Kucera,72.0,64.0,-8.0
69818,Jan Vlasko,50.0,64.0,14.0
69821,Milan Kopic,67.0,66.0,-1.0
69825,Radek Petr,64.0,64.0,0.0
69833,Frantisek Rajtoral,59.0,73.0,14.0
69835,Tomas Micola,52.0,67.0,15.0
69864,Martin Fenin,65.0,69.0,4.0
69911,Andre Hainault,66.0,67.0,1.0
69923,Jan Simunek,67.0,71.0,4.0
70074,Anders Konradsen,47.0,72.0,25.0
70078,Stefan Johansen,52.0,72.0,20.0
70255,Aquivaldo Mosquera,77.0,70.0,-7.0
70273,Andy Dorman,64.0,63.0,-1.0
70288,Michael Parkhurst,67.0,68.0,1.0
70297,Jozy Altidore,73.0,74.0,1.0
70320,Freddy Adu,72.0,68.0,-4.0
70360,Maurice Edu,65.0,71.0,6.0
70369,Matt McKay,61.0,70.0,9.0
70409,Javier Hernandez,57.0,82.0,25.0
70440,Marius Alexe,68.0,69.0,1.0
70513,Manuel Jose,69.0,69.0,0.0
70610,Emil Gabriel Jula,68.0,70.0,2.0
70789,Andreas Bjelland,60.0,76.0,16.0
70812,Hector Moreno,72.0,79.0,7.0
70865,Pablo Barrera,67.0,68.0,1.0
70891,Diego Daniel Colotto,80.0,74.0,-6.0
70949,Nikos Karabelas,67.0,71.0,4.0
70959,Athanassios Papazoglou,69.0,67.0,-2.0
70969,Ruben Palazuelos,67.0,63.0,-4.0
71017,Robert Tesche,65.0,69.0,4.0
71055,Andi Lila,62.0,62.0,0.0
71063,Giannis Papadopoulos,63.0,62.0,-1.0
71324,Rodrigo Rojas,69.0,69.0,0.0
71350,Mirko Eramo,62.0,67.0,5.0
71352,Marcelo Jose Oliveira,69.0,71.0,2.0
71353,Marko Marin,67.0,75.0,8.0
71359,Adam Vass,61.0,66.0,5.0
71360,Danny Racchi,45.0,58.0,13.0
71399,Neven Subotic,62.0,79.0,17.0
71466,William Vainqueur,59.0,76.0,17.0
71472,Damien Tiberi,58.0,60.0,2.0
71498,Javi Varas,52.0,75.0,23.0
71500,Vasilios Torosidis,71.0,76.0,5.0
71502,Youssuf Mulumbu,67.0,76.0,9.0
71518,Jailson,65.0,67.0,2.0
71524,Alexander Stephan,53.0,60.0,7.0
71550,Hugo Rodallega,73.0,76.0,3.0
71557,Kosuke Ota,69.0,69.0,0.0
71560,Sidney Sam,54.0,76.0,22.0
71563,Valdet Rama,49.0,66.0,17.0
71599,Kevin Dupuis,59.0,64.0,5.0
71602,Claudio Beauvue,59.0,77.0,18.0
71603,Cedric Mongongu,52.0,66.0,14.0
71605,Anthony Modeste,59.0,78.0,19.0
71607,Massamba Lo Sambou,58.0,63.0,5.0
71619,Anthony Annan,65.0,68.0,3.0
71651,Mu Kanazaki,71.0,71.0,0.0
71724,Miguel Layun,60.0,78.0,18.0
71764,Alexander Gerndt,60.0,72.0,12.0
71765,Michael Almebaeck,66.0,64.0,-2.0
71768,Albin Ekdal,56.0,75.0,19.0
71775,Kebba Ceesay,55.0,68.0,13.0
71780,Tim Sparv,57.0,73.0,16.0
71788,Mathias Ranegie,57.0,67.0,10.0
71844,Roger Espinoza,61.0,71.0,10.0
71894,Sebastian Rajalakso,65.0,62.0,-3.0
71898,Erik Johansson,55.0,71.0,16.0
71903,Linus Hallenius,58.0,63.0,5.0
71908,Mathias Joergensen,41.0,72.0,31.0
72256,Patrik Mraz,60.0,67.0,7.0
72259,Bennard Yao Kumordzi,68.0,69.0,1.0
72371,Vladimir Koman,61.0,68.0,7.0
72374,Balazs Dzsudzsak,73.0,78.0,5.0
72393,Erik Grendel,69.0,64.0,-5.0
72401,Andrej Rendla,57.0,63.0,6.0
72417,Ryan Bennett,41.0,71.0,30.0
72420,Gabor Horvath,68.0,66.0,-2.0
72424,Guillaume Borne,62.0,58.0,-4.0
72436,Troy Deeney,49.0,76.0,27.0
72441,Erik Cikos,69.0,65.0,-4.0
72448,Pavol Farkas,71.0,69.0,-2.0
72458,Peter Grajciar,57.0,63.0,6.0
72464,Jamie Murphy,50.0,69.0,19.0
72479,Lubomir Guldan,67.0,66.0,-1.0
72489,Matus Putnocky,58.0,67.0,9.0
72518,Juraj Kucka,56.0,77.0,21.0
72532,Giorgos Tzavellas,70.0,72.0,2.0
72541,Cesar Azpilicueta,58.0,82.0,24.0
72542,Oier,61.0,71.0,10.0
72543,Inaki Astiz,64.0,68.0,4.0
72545,Giorgos Galitsios,65.0,70.0,5.0
72613,Roman Gergel,57.0,65.0,8.0
72623,Augusto Fernandez,69.0,79.0,10.0
72628,Dzengis Cavusevic,62.0,65.0,3.0
72633,Andraz Kirm,55.0,66.0,11.0
72656,Keisuke Honda,77.0,77.0,0.0
72665,Maya Yoshida,62.0,72.0,10.0
72707,Tim Matavz,66.0,72.0,6.0
72735,Mame Biram Diouf,67.0,77.0,10.0
72767,Gordan Bunoza,63.0,65.0,2.0
72782,"John Ogu,27",64.0,65.0,1.0
72810,Richard Kingson,73.0,73.0,0.0
72813,Atsuto Uchida,73.0,76.0,3.0
72815,Nejc Pecnik,66.0,68.0,2.0
72819,Uros Korun,63.0,63.0,0.0
72900,Etien Velikonja,65.0,64.0,-1.0
72931,Vito Plut,64.0,63.0,-1.0
73024,Francesco Acerbi,64.0,79.0,15.0
73034,Francesco Lunardini,70.0,58.0,-12.0
73047,Alessandro Lambrughi,59.0,66.0,7.0
73078,Adam Pinter,68.0,72.0,4.0
73116,Tamas Kadar,53.0,67.0,14.0
73167,Henrik Mkhitaryan,81.0,85.0,4.0
73172,Gevorg Ghazaryan,60.0,71.0,11.0
73299,Xhevdet Gela,58.0,58.0,0.0
73357,Sergei Mosnikov,60.0,61.0,1.0
73359,Juha Hakola,63.0,64.0,1.0
73409,Oerjan Haaskjold Nyland,67.0,73.0,6.0
73447,Leroy George,56.0,68.0,12.0
73448,Eren Derdiyok,60.0,72.0,12.0
73462,Kristoffer Nordfeldt,64.0,72.0,8.0
73463,Remo Staubli,53.0,56.0,3.0
73574,Harmeet Singh,52.0,70.0,18.0
73841,Nicolo Cherubin,70.0,72.0,2.0
73845,Matteo Rubin,63.0,69.0,6.0
73977,Migjen Basha,60.0,71.0,11.0
73999,Marco Parolo,57.0,80.0,23.0
74009,Luca Rossettini,70.0,74.0,4.0
74028,Alberto Pomini,58.0,65.0,7.0
74034,Francesco Magnanelli,55.0,76.0,21.0
74044,Gaetano Masucci,61.0,63.0,2.0
74049,Stian Ringstad,59.0,67.0,8.0
74077,Fredy Montero,74.0,77.0,3.0
74169,Daniel Wass,62.0,77.0,15.0
74213,Toni Moral,54.0,66.0,12.0
74229,Mirko Antenucci,71.0,69.0,-2.0
74232,Thiago Gentil,68.0,71.0,3.0
74291,Antonio Zito,61.0,65.0,4.0
74302,Carlos Pena,65.0,68.0,3.0
74305,Filippo Porcari,61.0,70.0,9.0
74354,Massimiliano Benassi,65.0,63.0,-2.0
74382,Massimiliano Carlini,51.0,67.0,16.0
